ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc6d-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc6d-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc6d-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc6d-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc6d-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177550.22,95.1
179800.66,96.31,83.62,177522.72,95.09
179800.66,96.31,83.62,177554.22,95.11
179800.66,96.31,83.62,177554.22,95.11
179800.66,96.31,83.62,177554.22,95.11
179800.66,96.31,83.62,177554.22,95.11
179800.66,96.31,83.62,177554.22,95.11
179800.66,96.31,83.62,177554.22,95.11
179800.66,96.31,83.62,177554.22,95.11
179800.66,96.31,83.62,177554.22,95.11
179800.66,96.31,83.62,177554.22,95.11
179800.66,96.31,83.62,177554.22,95.11
179800.66,96.31,83.62,177554.22,95.11
179641.89,96.31,83.61,177395.46,95.1
179641.89,96.31,83.61,177395.46,95.1
179641.89,96.31,83.61,177395.46,95.1
179641.89,96.31,83.61,177395.46,95.1
179641.89,96.31,83.61,177395.46,95.1
179641.89,96.31,83.61,177395.46,95.1
179641.89,96.31,83.61,177395.46,95.1
179641.89,96.31,83.61,177395.46,95.1
179641.89,96.31,83.61,177395.46,95.1
179641.89,96.31,83.61,177395.69,95.1
179641.89,96.31,83.61,177395.69,95.1
179641.89,96.31,83.61,177395.69,95.1
179641.89,96.31,83.61,177395.69,95.1
179641.89,96.31,83.61,177395.69,95.1
179641.89,96.31,83.61,177395.69,95.1
179641.89,96.31,83.61,177395.69,95.1
179641.89,96.31,83.61,177395.69,95.1
179641.89,96.31,83.61,177395.69,95.1
179641.89,96.31,83.61,177395.69,95.1
179641.89,96.31,83.61,177395.69,95.1
179641.89,96.31,83.61,177395.69,95.1
179641.89,96.31,83.61,177395.69,95.1
179641.89,96.31,83.61,177395.69,95.1
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179321.89,96.3,83.61,177075.69,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176916.92,95.09
179163.13,96.3,83.61,176940.95,95.1
179163.13,96.3,83.61,176940.95,95.1
179163.13,96.3,83.61,176940.95,95.1
179163.13,96.3,83.61,176940.95,95.1
179163.13,96.3,83.61,176940.95,95.1
179163.13,96.3,83.61,176940.95,95.1
179163.13,96.3,83.61,176940.95,95.1
179163.13,96.3,83.61,176940.95,95.1
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179163.13,96.3,83.61,177015.94,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176863.41,95.14
179004.36,96.3,83.6,176907.71,95.17
179004.36,96.3,83.6,176907.71,95.17
179004.36,96.3,83.6,176907.71,95.17
179004.36,96.3,83.6,176907.71,95.17
179004.36,96.3,83.6,176907.71,95.17
179004.36,96.3,83.6,176907.71,95.17
179004.36,96.3,83.6,176907.71,95.17
179004.36,96.3,83.6,176907.71,95.17
179004.36,96.3,83.6,176907.71,95.17
179004.36,96.3,83.6,176907.71,95.17
179004.36,96.3,83.6,176907.71,95.17
179004.36,96.3,83.6,176907.71,95.17
179004.36,96.3,83.6,176907.71,95.17
179004.36,96.3,83.6,176907.71,95.17
178845.59,96.29,83.6,176748.94,95.16
178845.59,96.29,83.6,176770.15,95.18
178845.59,96.29,83.6,176770.15,95.18
178845.59,96.29,83.6,176770.15,95.18
178845.59,96.29,83.6,176770.15,95.18
178845.59,96.29,83.6,176770.15,95.18
178845.59,96.29,83.6,176770.15,95.18
178845.59,96.29,83.6,176770.24,95.18
178845.59,96.29,83.6,176770.24,95.18
178845.59,96.29,83.6,176770.24,95.18
178845.59,96.29,83.6,176770.24,95.18
178845.59,96.29,83.6,176770.24,95.18
178845.59,96.29,83.6,176770.24,95.18
178845.59,96.29,83.6,176770.24,95.18
178845.59,96.29,83.6,176770.24,95.18
178845.59,96.29,83.6,176770.24,95.18
178845.59,96.29,83.6,176770.24,95.18
178845.59,96.29,83.6,176770.24,95.18
178845.59,96.29,83.6,176770.24,95.18
178845.59,96.29,83.6,176755.65,95.17
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176465.65,95.16
178555.59,96.29,83.6,176458.95,95.16
178555.59,96.29,83.6,176458.95,95.16
178555.59,96.29,83.6,176458.95,95.16
178555.59,96.29,83.6,176458.95,95.16
178555.59,96.29,83.6,176458.95,95.16
178555.59,96.29,83.6,176458.95,95.16
178555.59,96.29,83.6,176458.95,95.16
178555.59,96.29,83.6,176458.95,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178555.59,96.29,83.6,176457.25,95.16
178396.83,96.28,83.59,176298.29,95.15
178396.83,96.28,83.59,176298.29,95.15
178396.83,96.28,83.59,176298.29,95.15
178396.83,96.28,83.59,176298.29,95.15
178396.83,96.28,83.59,176298.29,95.15
178396.83,96.28,83.59,176298.29,95.15
178396.83,96.28,83.59,176298.29,95.15
178396.83,96.28,83.59,176298.29,95.15
178396.83,96.28,83.59,176298.29,95.15
178396.83,96.28,83.59,176298.29,95.15
178396.83,96.28,83.59,176298.29,95.15
178396.83,96.28,83.59,176298.29,95.15
178396.83,96.28,83.59,176298.29,95.15
178396.83,96.28,83.59,176298.29,95.15
178396.83,96.28,83.59,176298.29,95.15
178396.83,96.28,83.59,176298.29,95.15
178396.83,96.28,83.59,176298.29,95.15
178396.83,96.28,83.59,176298.29,95.15
178396.83,96.28,83.59,176298.29,95.15
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.76,95.16
178396.83,96.28,83.59,176315.78,95.16
178396.83,96.28,83.59,176315.78,95.16
178396.83,96.28,83.59,176315.78,95.16
178396.83,96.28,83.59,176315.78,95.16
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176428.18,95.22
178396.83,96.28,83.59,176428.18,95.22
178396.83,96.28,83.59,176428.18,95.22
178396.83,96.28,83.59,176428.18,95.22
178396.83,96.28,83.59,176428.18,95.22
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176385.14,95.2
178396.83,96.28,83.59,176434.35,95.23
178396.83,96.28,83.59,176434.35,95.23
178396.83,96.28,83.59,176434.35,95.23
178396.83,96.28,83.59,176434.35,95.23
178396.83,96.28,83.59,176434.35,95.23
178396.83,96.28,83.59,176415.27,95.22
178396.83,96.28,83.59,176415.27,95.22
178396.83,96.28,83.59,176415.27,95.22
178396.83,96.28,83.59,176415.27,95.22
178396.83,96.28,83.59,176405.84,95.21
178396.83,96.28,83.59,176405.84,95.21
178396.83,96.28,83.59,176405.84,95.21
178396.83,96.28,83.59,176405.84,95.21
178396.83,96.28,83.59,176405.84,95.21
178396.83,96.28,83.59,176405.84,95.21
178396.83,96.28,83.59,176405.84,95.21
178396.83,96.28,83.59,176405.84,95.21
178396.83,96.28,83.59,176405.84,95.21
178396.83,96.28,83.59,176405.84,95.21
178396.83,96.28,83.59,176405.84,95.21
178396.83,96.28,83.59,176405.84,95.21
178396.83,96.28,83.59,176405.84,95.21
178396.83,96.28,83.59,176405.84,95.21
178396.83,96.28,83.59,176405.84,95.21
178396.83,96.28,83.59,176401.58,95.21
178396.83,96.28,83.59,176401.58,95.21
178396.83,96.28,83.59,176401.58,95.21
178396.83,96.28,83.59,176401.58,95.21
178396.83,96.28,83.59,176401.58,95.21
178396.83,96.28,83.59,176401.58,95.21
178396.83,96.28,83.59,176401.58,95.21
178396.83,96.28,83.59,176401.58,95.21
178396.83,96.28,83.59,176401.58,95.21
178396.83,96.28,83.59,176401.58,95.21
178396.83,96.28,83.59,176401.58,95.21
178396.83,96.28,83.59,176401.58,95.21
178396.83,96.28,83.59,176401.58,95.21
178396.83,96.28,83.59,176401.58,95.21
178396.83,96.28,83.59,176401.58,95.21
