order,workload,sc_policy,tune,seed,num_pod,cpu_milli,num_gpu,gpu_milli,gpu_type_req
65,openb_pod_list_gpuspec33,02-DotProd,1.3,42,9,3150,1,590,<none>
66,openb_pod_list_gpuspec33,02-DotProd,1.3,42,9,4150,1,550,<none>
67,openb_pod_list_gpuspec33,02-DotProd,1.3,42,8,8000,1,1000,P100|V100M16|V100M32
68,openb_pod_list_gpuspec33,02-DotProd,1.3,42,8,4000,1,160,P100
69,openb_pod_list_gpuspec33,02-DotProd,1.3,42,8,15700,1,1000,V100M16|V100M32
70,openb_pod_list_gpuspec33,02-DotProd,1.3,42,8,8000,1,320,<none>
71,openb_pod_list_gpuspec33,02-DotProd,1.3,42,8,14200,1,1000,<none>
72,openb_pod_list_gpuspec33,02-DotProd,1.3,42,7,18710,1,1000,P100|V100M16|V100M32
73,openb_pod_list_gpuspec33,02-DotProd,1.3,42,7,11910,1,1000,V100M16|V100M32
74,openb_pod_list_gpuspec33,02-DotProd,1.3,42,7,12000,1,1000,G3
75,openb_pod_list_gpuspec33,02-DotProd,1.3,42,7,11300,1,1000,G3
76,openb_pod_list_gpuspec33,02-DotProd,1.3,42,6,8000,1,320,P100
77,openb_pod_list_gpuspec33,02-DotProd,1.3,42,6,11300,1,1000,V100M16|V100M32|V100M32
78,openb_pod_list_gpuspec33,02-DotProd,1.3,42,6,12000,1,1000,P100|V100M16|V100M32
79,openb_pod_list_gpuspec33,02-DotProd,1.3,42,6,11400,1,1000,P100|T4|V100M16|V100M32
80,openb_pod_list_gpuspec33,02-DotProd,1.3,42,6,11400,1,1000,G3
81,openb_pod_list_gpuspec33,02-DotProd,1.3,42,6,4000,1,1000,G3
82,openb_pod_list_gpuspec33,02-DotProd,1.3,42,6,11900,1,1000,<none>
83,openb_pod_list_gpuspec33,02-DotProd,1.3,42,6,3150,1,1000,G2
84,openb_pod_list_gpuspec33,02-DotProd,1.3,42,6,8000,1,220,<none>
85,openb_pod_list_gpuspec33,02-DotProd,1.3,42,6,24200,1,1000,<none>
86,openb_pod_list_gpuspec33,02-DotProd,1.3,42,6,4150,1,370,<none>
87,openb_pod_list_gpuspec33,02-DotProd,1.3,42,5,8000,1,230,T4
88,openb_pod_list_gpuspec33,02-DotProd,1.3,42,5,11300,1,1000,P100|T4|V100M16|V100M32
89,openb_pod_list_gpuspec33,02-DotProd,1.3,42,5,15200,1,1000,T4
90,openb_pod_list_gpuspec33,02-DotProd,1.3,42,5,11910,1,1000,P100|V100M16|V100M32
91,openb_pod_list_gpuspec33,02-DotProd,1.3,42,5,18710,1,1000,V100M16|V100M32|V100M32
92,openb_pod_list_gpuspec33,02-DotProd,1.3,42,5,4000,1,220,<none>
93,openb_pod_list_gpuspec33,02-DotProd,1.3,42,4,4150,1,370,P100
94,openb_pod_list_gpuspec33,02-DotProd,1.3,42,4,16000,1,1000,V100M16|V100M32
95,openb_pod_list_gpuspec33,02-DotProd,1.3,42,4,11400,1,1000,V100M16|V100M32|V100M32
96,openb_pod_list_gpuspec33,02-DotProd,1.3,42,4,16000,1,1000,P100|V100M16|V100M32
97,openb_pod_list_gpuspec33,02-DotProd,1.3,42,4,3150,1,1000,V100M16|V100M32|V100M32
98,openb_pod_list_gpuspec33,02-DotProd,1.3,42,4,4000,1,480,T4
99,openb_pod_list_gpuspec33,02-DotProd,1.3,42,4,15700,1,1000,P100|V100M16|V100M32
100,openb_pod_list_gpuspec33,02-DotProd,1.3,42,4,9810,1,1000,V100M16|V100M32
101,openb_pod_list_gpuspec33,02-DotProd,1.3,42,4,3150,1,1000,P100|T4|V100M16|V100M32
102,openb_pod_list_gpuspec33,02-DotProd,1.3,42,4,1000,1,1000,T4
103,openb_pod_list_gpuspec33,02-DotProd,1.3,42,4,4150,1,810,P100
104,openb_pod_list_gpuspec33,02-DotProd,1.3,42,4,4000,1,1000,V100M16|V100M32
105,openb_pod_list_gpuspec33,02-DotProd,1.3,42,4,3150,1,1000,G3
106,openb_pod_list_gpuspec33,02-DotProd,1.3,42,4,8200,1,1000,<none>
107,openb_pod_list_gpuspec33,02-DotProd,1.3,42,4,4000,1,1000,G2
108,openb_pod_list_gpuspec33,02-DotProd,1.3,42,4,9810,1,1000,G2
109,openb_pod_list_gpuspec33,02-DotProd,1.3,42,3,11300,1,1000,V100M16
110,openb_pod_list_gpuspec33,02-DotProd,1.3,42,3,8000,1,650,P100
111,openb_pod_list_gpuspec33,02-DotProd,1.3,42,3,8200,1,1000,T4
112,openb_pod_list_gpuspec33,02-DotProd,1.3,42,3,1000,1,320,T4
113,openb_pod_list_gpuspec33,02-DotProd,1.3,42,3,7000,1,1000,T4
114,openb_pod_list_gpuspec33,02-DotProd,1.3,42,3,11400,1,1000,P100|V100M16
115,openb_pod_list_gpuspec33,02-DotProd,1.3,42,3,24200,1,1000,P100|V100M16|V100M32
116,openb_pod_list_gpuspec33,02-DotProd,1.3,42,3,14200,1,1000,P100|V100M16|V100M32
117,openb_pod_list_gpuspec33,02-DotProd,1.3,42,3,4000,1,220,P100
118,openb_pod_list_gpuspec33,02-DotProd,1.3,42,3,9810,1,1000,P100|V100M16|V100M32
119,openb_pod_list_gpuspec33,02-DotProd,1.3,42,3,3150,1,1000,A10|T4
120,openb_pod_list_gpuspec33,02-DotProd,1.3,42,3,8000,1,220,T4
121,openb_pod_list_gpuspec33,02-DotProd,1.3,42,3,9810,1,1000,G3
122,openb_pod_list_gpuspec33,02-DotProd,1.3,42,3,8000,1,1000,G3
123,openb_pod_list_gpuspec33,02-DotProd,1.3,42,3,12000,1,1000,G2
124,openb_pod_list_gpuspec33,02-DotProd,1.3,42,3,11910,1,1000,G2
125,openb_pod_list_gpuspec33,02-DotProd,1.3,42,3,11300,1,1000,G2|P100|T4|V100M16|V100M32
126,openb_pod_list_gpuspec33,02-DotProd,1.3,42,3,4150,1,810,<none>
127,openb_pod_list_gpuspec33,02-DotProd,1.3,42,3,16400,1,1000,<none>
128,openb_pod_list_gpuspec33,02-DotProd,1.3,42,3,11400,1,1000,A10|G2|T4|V100M16|V100M32
129,openb_pod_list_gpuspec33,02-DotProd,1.3,42,3,8000,1,1000,G2
130,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,8000,1,220,P100
131,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,32200,4,1000,V100M16|V100M32|V100M32
132,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,18710,1,1000,P100|T4|V100M16|V100M32
133,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,8000,1,1000,V100M16|V100M32
134,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,3150,1,1000,V100M32
135,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,11910,1,1000,P100|T4|V100M16|V100M32
136,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,15700,1,1000,V100M32
137,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,9400,1,1000,P100|V100M16|V100M32
138,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,8000,1,1000,V100M16|V100M32|V100M32
139,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,8200,1,1000,A10|T4
140,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,24200,1,1000,V100M16|V100M32
141,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,15700,1,1000,P100
142,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,14200,1,1000,V100M16|V100M32
143,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,4000,1,1000,P100|V100M16|V100M32
144,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,12000,1,1000,V100M16|V100M32|V100M32
145,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,4000,1,110,P100
146,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,11400,1,1000,V100M32
147,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,11910,1,1000,V100M32
148,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,11300,1,1000,P100|V100M16
149,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,16400,1,1000,T4
150,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,12000,1,1000,V100M32
151,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,12000,1,460,P100
152,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,24200,1,1000,G3
153,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,18710,1,1000,G3
154,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,64200,8,1000,G3
155,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,88000,8,1000,G3
156,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,14900,1,1000,T4
157,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,60200,4,1000,V100M16|V100M32|V100M32
158,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,18710,1,1000,G2
159,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,8000,1,650,<none>
160,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,14200,1,1000,G2
161,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,32000,4,1000,<none>
162,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,4000,1,350,<none>
163,openb_pod_list_gpuspec33,02-DotProd,1.3,42,2,15200,1,1000,<none>
164,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,8000,1,110,P100
165,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,6000,1,320,P100
166,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,9810,1,1000,A10|T4
167,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,8000,1,1000,P100|T4|V100M16|V100M32
168,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,11910,1,1000,A10|T4
169,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,11900,1,1000,P100|V100M16|V100M32
170,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,6000,1,1000,V100M16|V100M32
171,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,24200,1,1000,P100|V100M16
172,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,11900,1,1000,V100M16|V100M32
173,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,2000,1,1000,T4
174,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,18710,1,1000,V100M32
175,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,30200,2,1000,V100M16|V100M32
176,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,11800,1,1000,T4
177,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,4150,1,270,T4
178,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,4000,1,350,T4
179,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,11300,1,1000,T4|V100M16|V100M32
180,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,6000,1,160,P100
181,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,32000,4,1000,V100M16|V100M32
182,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,24200,1,1000,V100M16|V100M32|V100M32
183,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,16400,1,1000,V100M16|V100M32
184,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,12000,1,460,T4
185,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,120000,8,1000,G2
186,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,16000,1,1000,P100|T4|V100M16|V100M32
187,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,8000,1,650,T4
188,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,8200,1,1000,G3
189,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,4000,1,470,T4
190,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,11910,1,1000,G3
191,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,4000,1,1000,V100M32
192,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,24200,1,1000,P100|T4|V100M16|V100M32
193,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,4000,1,1000,V100M16|V100M32|V100M32
194,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,16200,2,1000,T4|V100M16|V100M32
195,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,6000,1,1000,T4
196,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,11400,1,1000,V100M16
197,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,8200,1,1000,P100|T4|V100M16|V100M32
198,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,11300,1,1000,A10|T4
199,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,11900,1,1000,G3
200,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,11400,1,1000,G2|P100|T4|V100M16|V100M32
201,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,12000,1,460,<none>
202,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,32200,4,1000,G2
203,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,11900,1,1000,P100|T4|V100M16|V100M32
204,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,64200,8,1000,<none>
205,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,15700,1,1000,G2
206,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,8000,1,230,<none>
207,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,16200,2,1000,<none>
208,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,16000,1,1000,G3
209,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,3150,1,810,G2|P100|T4|V100M16|V100M32
210,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,3150,1,1000,A10|G2|P100|T4|V100M16|V100M32|V100M32
211,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,4000,1,480,<none>
212,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,4000,1,650,<none>
213,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,9400,1,1000,<none>
214,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,6000,1,1000,<none>
215,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,4000,1,1000,A10|G2|T4|V100M16|V100M32
216,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,11910,1,650,G2|P100|T4|V100M16|V100M32
217,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,15200,1,1000,G2
218,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,15400,1,1000,<none>
219,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,11900,1,1000,G2
220,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,11900,1,1000,G2|P100|T4|V100M16|V100M32
221,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,9810,1,1000,A10|G2|P100|T4|V100M16|V100M32|V100M32
222,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,88000,8,1000,<none>
223,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,8000,1,320,G2|P100|T4|V100M16|V100M32
224,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,11300,1,1000,A10|G2|T4|V100M16|V100M32
225,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,8000,1,480,<none>
226,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,8000,1,440,G2|P100|T4|V100M16|V100M32
227,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,6000,2,1000,<none>
228,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,11910,1,470,G2|P100|T4|V100M16|V100M32
229,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,8000,1,1000,G2|P100|T4|V100M16|V100M32
230,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,24200,1,1000,G2
231,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,16000,1,1000,G2
232,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,32200,4,1000,<none>
233,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,8200,1,1000,G2|P100|T4|V100M16|V100M32
234,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,17400,2,1000,<none>
235,openb_pod_list_gpuspec33,02-DotProd,1.3,42,1,14900,1,1000,<none>
0,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,207,3150,1,810,T4
1,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,170,11300,1,1000,T4
2,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,120,11400,1,1000,T4
3,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,113,3150,1,810,<none>
4,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,93,3150,1,810,P100
5,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,89,11300,1,1000,<none>
6,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,76,11910,1,470,T4
7,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,72,8000,1,470,T4
8,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,69,3150,1,1000,T4
9,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,67,11400,1,1000,<none>
10,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,63,4000,1,320,T4
11,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,59,12000,1,1000,T4
12,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,57,11910,1,650,T4
13,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,47,18710,1,1000,T4
14,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,44,3150,1,1000,<none>
15,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,41,11910,1,470,P100
16,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,41,11910,1,470,<none>
17,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,40,9810,1,1000,T4
18,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,39,8000,1,470,P100
19,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,39,8000,1,470,<none>
20,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,36,4000,1,1000,T4
21,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,36,8000,1,1000,T4
22,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,34,18710,1,1000,<none>
23,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,28,11910,1,650,P100
24,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,27,11910,1,1000,T4
25,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,27,4000,1,230,T4
26,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,26,6000,1,460,T4
27,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,26,16000,1,1000,T4
28,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,26,11300,1,1000,V100M16|V100M32
29,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,26,12000,1,1000,<none>
30,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,25,11910,1,650,<none>
31,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,24,4000,1,320,<none>
32,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,22,15700,1,1000,<none>
33,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,21,8000,1,1000,<none>
34,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,20,15700,1,1000,T4
35,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,20,3150,1,1000,P100|V100M16|V100M32
36,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,20,11400,1,1000,V100M16|V100M32
37,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,18,4000,1,320,P100
38,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,18,24200,1,1000,T4
39,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,17,14200,1,1000,T4
40,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,17,11300,1,1000,P100|V100M16|V100M32
41,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,17,4000,1,1000,<none>
42,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,16,11900,1,1000,T4
43,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,16,9810,1,1000,<none>
44,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,15,3150,1,590,T4
45,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,15,16000,1,1000,<none>
46,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,15,11300,1,1000,G2
47,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,15,6000,1,460,<none>
48,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,14,18710,1,1000,V100M16|V100M32
49,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,13,8000,1,320,T4
50,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,13,4000,1,220,T4
51,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,13,11400,1,1000,P100|V100M16|V100M32
52,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,13,4150,1,550,T4
53,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,13,11910,1,1000,<none>
54,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,12,6000,1,460,P100
55,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,12,4000,1,230,P100
56,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,12,4150,1,370,T4
57,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,11,3150,1,1000,V100M16|V100M32
58,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,11,11300,1,1000,G3
59,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,11,11400,1,1000,G2
60,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,11,4000,1,230,<none>
61,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,10,4150,1,810,T4
62,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,10,4150,1,550,P100
63,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,10,12000,1,1000,V100M16|V100M32
64,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,10,3150,1,590,P100
65,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,9,12000,1,1000,G3
66,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,8,15700,1,1000,V100M16|V100M32
67,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,8,4150,1,550,<none>
68,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,7,8000,1,1000,P100|V100M16|V100M32
69,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,7,11300,1,1000,V100M32
70,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,7,3150,1,590,<none>
71,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,6,11910,1,1000,V100M16|V100M32
72,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,6,18710,1,1000,P100|V100M16|V100M32
73,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,6,3150,1,1000,G3
74,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,6,11400,1,1000,G3
75,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,6,4000,1,1000,G3
76,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,6,14200,1,1000,<none>
77,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,6,24200,1,1000,<none>
78,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,6,4150,1,370,<none>
79,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,6,8000,1,320,<none>
80,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,5,8000,1,230,T4
81,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,5,11400,1,1000,P100|T4|V100M16|V100M32
82,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,5,11300,1,1000,P100|T4|V100M16|V100M32
83,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,5,15200,1,1000,T4
84,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,5,12000,1,1000,P100|V100M16|V100M32
85,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,5,11910,1,1000,P100|V100M16|V100M32
86,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,5,18710,1,1000,V100M16|V100M32|V100M32
87,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,5,8000,1,220,<none>
88,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,5,11900,1,1000,<none>
89,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,4,4000,1,480,T4
90,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,4,3150,1,1000,P100|T4|V100M16|V100M32
91,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,4,1000,1,1000,T4
92,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,4,4150,1,810,P100
93,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,4,11300,1,1000,V100M16|V100M32|V100M32
94,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,4,4000,1,1000,V100M16|V100M32
95,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,4,8000,1,320,P100
96,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,4,64200,8,1000,G3
97,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,4,9810,1,1000,G3
98,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,4,9810,1,1000,G2
99,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,4,3150,1,1000,G2
100,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,4,4000,1,220,<none>
101,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,1000,1,320,T4
102,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,7000,1,1000,T4
103,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,15700,1,1000,P100|V100M16|V100M32
104,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,11400,1,1000,P100|V100M16
105,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,4150,1,370,P100
106,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,24200,1,1000,P100|V100M16|V100M32
107,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,14200,1,1000,P100|V100M16|V100M32
108,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,4000,1,220,P100
109,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,16000,1,1000,V100M16|V100M32
110,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,11400,1,1000,V100M16|V100M32|V100M32
111,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,9810,1,1000,P100|V100M16|V100M32
112,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,3150,1,1000,A10|T4
113,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,3150,1,1000,V100M16|V100M32|V100M32
114,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,8000,1,220,T4
115,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,9810,1,1000,V100M16|V100M32
116,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,8000,1,1000,G3
117,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,11910,1,1000,G2
118,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,4000,1,1000,G2
119,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,11300,1,1000,G2|P100|T4|V100M16|V100M32
120,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,4150,1,810,<none>
121,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,8200,1,1000,<none>
122,openb_pod_list_gpuspec33,03-GpuClustering,1.3,42,3,16400,1,1000,<none>
